date,time,content,is_posted
2026-01-26,18:51,Cryptography is the art of keeping secrets in a world that can't shut up.,False
2026-01-26,19:01,Do you agree? Execution > Ideas.,False
2026-01-26,19:12,1/ A high IQ is useless without high agency. 🧵,False
2026-01-26,19:24,Do you agree? Stoicism is just an exception handling system for life.,False
2026-01-26,19:38,motivation is a feeling. discipline is a command.,False
2026-01-26,19:48,print('Debugging is like being the detective in a crime movie where you are also the murderer.'),False
2026-01-26,19:54,Note to self: Your potential is meaningless if you don't execute.,False
2026-01-26,20:18,print('University teaches you the syllabus. Projects teach you the industry.'),False
2026-01-26,20:18,Pivot. Adapt. Overcome. #Python #Engineering #Focus,False
2026-01-26,21:28,Read this carefully: Why fall in love when you can fall into an infinite loop?,False
2026-01-26,22:23,Gravity is just the curvature of spacetime. Stress is just the curvature of perspective.,False
2026-01-26,22:30,Observation: Current mood: sudo rm -rf my_problems,False
2026-01-26,22:37,"If it was easy, everyone would have a 9.5 CGPA. #Python #Engineering #Focus",False
2026-01-26,23:25,"I put the 'pro' in procrastinate... wait, no.",False
2026-01-27,10:31,"If it was easy, everyone would have a 9.5 CGPA.",False
2026-01-27,11:07,Observation: Smiling because I have no idea what's going on in this lecture.,False
2026-01-27,11:11,Note to self: Entropy always increases. Keep your room clean to fight the universe.,False
2026-01-27,11:40,a polymath sees the pattern in everything //,False
2026-01-27,11:52,Note to self: Pivot. Adapt. Overcome.,False
2026-01-27,11:54,1/ Time is relative. That's why deadlines feel faster than weekends. 🧵,False
2026-01-27,13:20,print('The universe is optimized for balance. Be the chaos that disrupts it.'),False
2026-01-27,14:54,Observation: Connecting the dots between Ancient Hindu texts and modern AI.,False
2026-01-27,15:44,Dating is cool but have you ever fixed a bug at 3 AM? #Python #Engineering #Focus,False
2026-01-27,15:48,Observation: Less talk. More code.,False
2026-01-27,16:16,Note to self: Time is relative. That's why deadlines feel faster than weekends.,False
2026-01-27,16:28,end game //,False
2026-01-27,16:31,Observation: Mathematics is the language the universe wrote the source code in.,False
2026-01-27,16:58,Note to self: Writing code that explains itself is the ultimate flex.,False
2026-01-27,17:20,Note to self: Comfort is the enemy of progress.,False
2026-01-27,17:24,Observation: Frontend makes it look good. Backend makes it work. I do both.,False
2026-01-27,18:06,Pain is temporary. Quitting lasts forever.,False
2026-01-27,18:10,1/ Quantum mechanics proves that reality is just probability. 🧵,False
2026-01-27,18:12,Note to self: Code doesn't lie. People do.,False
2026-01-27,18:36,Current mood: sudo rm -rf my_problems #Python #Engineering #Focus,False
2026-01-27,18:47,Note to self: Stoicism is just an exception handling system for life.,False
2026-01-27,19:06,time is relative. that's why deadlines feel faster than weekends.,False
2026-01-27,19:40,Do you agree? Building my own JARVIS because Siri doesn't understand my ambition.,False
2026-01-27,20:15,print('Project Crypto: Because privacy is a human right.'),False
2026-01-27,20:29,"MERN stack is cool, but understanding the fundamentals is cooler. #Python #Engineering #Focus",False
2026-01-27,20:37,Build in silence. Break the internet when you launch. #Python #Engineering #Focus,False
2026-01-27,21:04,Do you agree? Logic is the anatomy of thought.,False
2026-01-27,21:45,Do you agree? Comfort is the enemy of progress.,False
2026-01-27,21:56,Do you agree? Quality over quantity.,False
2026-01-27,22:04,project sera: optimizing my life one line of code at a time //,False
2026-01-27,22:35,"1/ If it was easy, everyone would have a 9.5 CGPA. 🧵",False
2026-01-27,23:01,Building my own JARVIS because Siri doesn't understand my ambition.,False
2026-01-27,23:14,less talk. more code.,False
2026-01-28,10:08,The universe is optimized for balance. Be the chaos that disrupts it.,False
2026-01-28,10:09,question everything even the compiler //,False
2026-01-28,11:00,1/ Obsession is only a disease if you're average. 🧵,False
2026-01-28,11:19,silence is the loudest scream. focus is the sharpest weapon.,False
2026-01-28,11:50,Do you agree? Your potential is meaningless if you don't execute.,False
2026-01-28,12:31,a polymath sees the pattern in everything.,False
2026-01-28,12:50,Read this carefully: First year B.Tech is just the tutorial level. Skip the cutscenes.,False
2026-01-28,14:05,print('Rest day? Never heard of her.'),False
2026-01-28,14:11,Observation: I don't make mistakes. I create unexpected learning opportunities.,False
2026-01-28,14:43,Note to self: I don't make mistakes. I create unexpected learning opportunities.,False
2026-01-28,15:18,print('I have 99 problems and a missing semicolon caused 98 of them.'),False
2026-01-28,15:45,Writing code that explains itself is the ultimate flex. #Python #Engineering #Focus,False
2026-01-28,15:47,Read this carefully: Debugging is like being the detective in a crime movie where you are also the murderer.,False
2026-01-28,15:50,Treat your body like your hardware. Don't let it overheat.,False
2026-01-28,15:54,Note to self: Create or consume. Choose.,False
2026-01-28,16:28,Read this carefully: Touching grass? I prefer touching keys.,False
2026-01-28,16:41,be a ghost let the results haunt them //,False
2026-01-28,16:58,Question everything. Even the compiler.,False
2026-01-28,17:08,Read this carefully: Brain: 'You need sleep.' Me: 'One more function.',False
2026-01-28,17:32,Debugging is like being the detective in a crime movie where you are also the murderer. #Python #Engineering #Focus,False
2026-01-28,18:34,Touching grass? I prefer touching keys. #Python #Engineering #Focus,False
2026-01-28,19:12,my social skills are currently commented out //,False
2026-01-28,19:24,Read this carefully: 5 AM in Gurugram. The rest are dreaming; I'm building.,False
2026-01-28,19:49,1/ Simplicity is the soul of efficiency. 🧵,False
2026-01-28,20:12,Observation: The universe is optimized for balance. Be the chaos that disrupts it.,False
2026-01-28,20:50,Levels.,False
2026-01-28,20:54,dating is cool but have you ever fixed a bug at 3 am?,False
2026-01-28,21:15,1/ Motivation is a feeling. Discipline is a command. 🧵,False
2026-01-28,21:44,C++ teaches you humility. Python teaches you power.,False
2026-01-28,23:09,1/ My laptop has more personality than most people. 🧵,False
2026-01-28,23:35,1/ Entropy always increases. Keep your room clean to fight the universe. 🧵,False
2026-01-28,23:42,rest day? never heard of her //,False
2026-01-28,23:57,Read this carefully: My laptop has more personality than most people.,False
2026-01-29,11:17,print('Gravity is just the curvature of spacetime. Stress is just the curvature of perspective.'),False
2026-01-29,11:57,keep it simple.,False
2026-01-29,13:35,Note to self: The universe is optimized for balance. Be the chaos that disrupts it.,False
2026-01-29,13:43,Quality over quantity.,False
2026-01-29,13:55,Note to self: Rest day? Never heard of her.,False
2026-01-29,14:12,"Read this carefully: I put the 'pro' in procrastinate... wait, no.",False
2026-01-29,14:18,First year B.Tech is just the tutorial level. Skip the cutscenes.,False
2026-01-29,14:24,Note to self: University teaches you the syllabus. Projects teach you the industry.,False
2026-01-29,15:05,"To understand the macro, you must master the micro.",False
2026-01-29,15:11,Do you agree? I’m not anti-social. I’m just in private repository mode.,False
2026-01-29,15:16,Tired? Good. That means you're doing it right. #Python #Engineering #Focus,False
2026-01-29,15:22,"the more i learn about physics, the more spiritual i become.",False
2026-01-29,15:26,debugging is like being the detective in a crime movie where you are also the murderer.,False
2026-01-29,15:35,Do you agree? The world is noisy. Your code should be clean.,False
2026-01-29,15:45,"MERN stack is cool, but understanding the fundamentals is cooler.",False
2026-01-29,16:22,The world is noisy. Your code should be clean. #Python #Engineering #Focus,False
2026-01-29,16:33,Observation: 5 AM in Gurugram. The rest are dreaming; I'm building.,False
2026-01-29,16:42,the universe is optimized for balance be the chaos that disrupts it //,False
2026-01-29,17:02,a high iq is useless without high agency //,False
2026-01-29,17:51,be undeniable.,False
2026-01-29,17:54,Do you agree? Git commit. Git push. Git better.,False
2026-01-29,17:56,control your mind or it will control you //,False
2026-01-29,18:01,1/ Watch me. 🧵,False
2026-01-29,18:07,algorithm for success: while(alive) { grind(); } //,False
2026-01-29,18:15,Read this carefully: Wisdom is knowing what to ignore.,False
2026-01-29,18:17,Watch me. #Python #Engineering #Focus,False
2026-01-29,19:26,Observation: Entropy always increases. Keep your room clean to fight the universe.,False
2026-01-29,19:48,ai won't replace you a person using ai will //,False
2026-01-29,20:28,1/ First year B.Tech is just the tutorial level. Skip the cutscenes. 🧵,False
2026-01-29,21:56,watch me //,False
2026-01-29,22:26,Note to self: Routine is freedom.,False
2026-01-29,22:34,stoicism is just an exception handling system for life.,False
2026-01-29,23:09,1/ I have 99 problems and a missing semicolon caused 98 of them. 🧵,False
2026-01-30,10:06,Do you agree? Brain: 'You need sleep.' Me: 'One more function.',False
2026-01-30,10:11,Watch me.,False
2026-01-30,11:43,"i speak three languages: english, hindi, and python.",False
2026-01-30,11:49,Read this carefully: You don't need more time. You need more focus.,False
2026-01-30,12:16,frontend makes it look good backend makes it work i do both //,False
2026-01-30,12:18,Do you agree? Normalize obsession.,False
2026-01-30,13:07,Obsession is only a disease if you're average. #Python #Engineering #Focus,False
2026-01-30,13:18,c++ teaches you humility. python teaches you power.,False
2026-01-30,13:49,Do you agree? Tired? Good. That means you're doing it right.,False
2026-01-30,14:16,print('Stoicism is just an exception handling system for life.'),False
2026-01-30,14:51,stay dangerous //,False
2026-01-30,15:41,Energy speaks.,False
2026-01-30,15:54,Observation: Silence is the loudest scream. Focus is the sharpest weapon.,False
2026-01-30,15:57,print('Keep it simple.'),False
2026-01-30,16:12,Read this carefully: Everything is data.,False
2026-01-30,16:23,Do you agree? Reading philosophy to debug my own operating system (my brain).,False
2026-01-30,16:56,keep it simple //,False
2026-01-30,17:03,Observation: A high IQ is useless without high agency.,False
2026-01-30,17:44,Do you agree? Design your life.,False
2026-01-30,17:45,Read this carefully: Project Crypto: Because privacy is a human right.,False
2026-01-30,17:50,Question everything. Even the compiler. #Python #Engineering #Focus,False
2026-01-30,17:57,question everything. even the compiler.,False
2026-01-30,18:49,1/ My social skills are currently commented out. 🧵,False
2026-01-30,20:30,1/ Build in silence. Break the internet when you launch. 🧵,False
2026-01-30,20:40,print('Build in silence. Break the internet when you launch.'),False
2026-01-30,21:02,Observation: Aesthetic check: Dark mode on everything.,False
2026-01-30,21:45,Read this carefully: Don't tell people your plans. Show them your results.,False
2026-01-30,22:03,University teaches you the syllabus. Projects teach you the industry. #Python #Engineering #Focus,False
2026-01-30,22:06,A polymath sees the pattern in everything.,False
2026-01-30,22:31,print('Silence is the loudest scream. Focus is the sharpest weapon.'),False
2026-01-30,23:17,1/ Pivot. Adapt. Overcome. 🧵,False
2026-01-30,23:41,1/ Mediocrity is a crowded place. I prefer the solitude of excellence. 🧵,False
2026-01-30,23:56,Observation: End game.,False
2026-01-31,10:27,Do you agree? Time is relative. That's why deadlines feel faster than weekends.,False
2026-01-31,10:37,Do you agree? Mediocrity is a crowded place. I prefer the solitude of excellence.,False
2026-01-31,11:19,the universe is optimized for balance. be the chaos that disrupts it.,False
2026-01-31,11:21,1/ Rest day? Never heard of her. 🧵,False
2026-01-31,11:51,Read this carefully: Project Sera: optimizing my life one line of code at a time.,False
2026-01-31,12:13,1/ Quality over quantity. 🧵,False
2026-01-31,13:16,Read this carefully: Focus on the output.,False
2026-01-31,14:00,"print('History doesn't repeat itself, but human nature does.')",False
2026-01-31,14:14,entropy always increases. keep your room clean to fight the universe.,False
2026-01-31,14:18,pain is temporary quitting lasts forever //,False
2026-01-31,14:47,Rest day? Never heard of her.,False
2026-01-31,14:58,Do you agree? Obsession is only a disease if you're average.,False
2026-01-31,15:10,Do you agree? Be a ghost. Let the results haunt them.,False
2026-01-31,15:23,"Observation: History doesn't repeat itself, but human nature does.",False
2026-01-31,15:28,watch me.,False
2026-01-31,16:13,Debugging is like being the detective in a crime movie where you are also the murderer.,False
2026-01-31,16:47,Connecting the dots between Ancient Hindu texts and modern AI.,False
2026-01-31,17:10,1/ Create or consume. Choose. 🧵,False
2026-01-31,17:38,1/ My code works. I have no idea why. 🧵,False
2026-01-31,17:44,Note to self: Execution > Ideas.,False
2026-01-31,18:00,Note to self: Don't tell people your plans. Show them your results.,False
2026-01-31,18:13,the world is noisy your code should be clean //,False
2026-01-31,18:19,I’m not anti-social. I’m just in private repository mode. #Python #Engineering #Focus,False
2026-01-31,18:50,mediocrity is a crowded place. i prefer the solitude of excellence.,False
2026-01-31,19:20,1/ A polymath sees the pattern in everything. 🧵,False
2026-01-31,20:36,Converting caffeine into logic. #Python #Engineering #Focus,False
2026-01-31,20:42,Do you agree? C++ teaches you humility. Python teaches you power.,False
2026-01-31,20:53,everything is data //,False
2026-01-31,21:41,Do you agree? AI won't replace you. A person using AI will.,False
2026-01-31,21:42,smiling because i have no idea what's going on in this lecture //,False
2026-01-31,22:54,Do you agree? I don't make mistakes. I create unexpected learning opportunities.,False
2026-01-31,23:00,Reading philosophy to debug my own operating system (my brain).,False
2026-01-31,23:57,Observation: Question everything. Even the compiler.,False
